#loc_id;name;lat;lon;plz;adresse
23657;;4.951.670;740.000;66869;
23886;;4.940.000;736.667;66901;
24179;;4.950.000;730.000;66871;
23539;;4.961.670;751.667;66887;
24522;;4.945.000;738.333;66909;
24921;;4.956.670;735.000;66871;
24935;;4.951.670;745.000;66871;
25211;;4.958.330;745.000;66887;
25246;;4.966.670;748.333;67746;
25528;;4.948.330;738.333;66909;
25588;;4.938.330;733.333;66914;
25902;;4.958.330;750.000;66887;
26149;;4.963.330;756.667;67744;
26402;;4.958.330;760.000;67752;
14194;;4.956.670;746.667;66885;
20715;;4.950.000;746.667;66909;
22717;;4.946.670;741.667;66909;
239;;491.850.546.666.666.000;80.630.593.333.333.300;;
13470;;4.921.920;803.000;76857;
13543;;4.928.720;821.611;67482;
13869;;4.911.000;799.000;76887;
14086;;4.909.890;806.917;76889;
14496;;4.913.670;809.056;76831;
14525;;4.911.670;793.333;76889;
14532;;4.920.330;803.833;76831;
14664;;4.928.440;823.667;67482;
14668;;4.923.690;809.333;76833;
14685;;4.910.000;793.333;76887;
14791;;4.922.250;816.333;76879;
15228;;4.924.780;807.833;76835;
15525;;4.924.720;800.528;76857;
15595;;4.908.080;806.722;76889;
15705;;4.908.330;796.667;76889;
15958;;4.929.170;812.028;67480;
15963;;4.926.330;813.500;67483;
16317;;4.917.440;801.917;76831;
16353;;4.923.580;817.472;76879;
16396;;4.925.000;796.667;76857;
16533;;4.924.280;809.500;76835;
16604;;4.922.780;805.806;76833;
16648;;4.926.830;822.361;67482;
17087;;4.924.220;806.944;76835;
17088;;4.912.610;800.583;76889;
17126;;4.916.190;804.139;76831;
17214;;4.929.110;826.583;67377;
17239;;4.915.000;793.333;76857;
17459;;4.926.890;817.639;67483;
17792;;4.925.750;810.111;76835;
18211;;4.909.640;809.167;76872;
18259;;4.915.170;820.528;76863;
18260;;4.915.250;825.500;76863;
18302;;4.914.530;805.500;76831;
18411;;49.239.851;8.212.366;76879;
18797;;4.918.250;805.500;76831;
18828;;4.916.220;811.306;76831;
18849;;4.915.810;814.722;76865;
19078;;4.910.170;803.111;76889;
19086;;4.904.390;802.167;76889;
19327;;4.930.190;816.556;67489;
19375;;4.926.330;818.694;67483;
19449;;4.914.060;801.861;76889;
19489;;4.923.780;814.444;76833;
20107;;4.918.330;801.917;76829;
20547;;4.930.530;813.167;67487;
21186;;4.915.000;796.667;76857;
21640;;4.911.530;803.417;76889;
21666;;4.906.030;804.556;76889;
21907;;4.909.690;805.833;76887;
21964;;4.906.670;796.667;76889;
21988;;4.915.000;786.667;76889;
22109;;4.920.220;818.111;76877;
22496;;4.911.810;800.778;76889;
22775;;4.926.030;800.833;76857;
22801;;4.919.580;802.861;76829;
23071;;4.926.970;810.778;76835;
23145;;4.921.670;791.667;76857;
23253;;4.913.670;812.861;76865;
23284;;4.924.610;811.889;76835;
23546;;4.930.030;810.528;67487;
24057;;4.905.000;795.000;76889;
24059;;4.903.330;800.000;76889;
24238;;4.920.890;805.139;76833;
24286;;4.915.000;795.000;76857;
24546;;4.904.830;803.694;76889;
25372;;4.928.170;817.361;67482;
25434;;4.916.670;793.333;76857;
25476;;4.913.330;788.333;76889;
25576;;4.916.670;798.333;76857;
25593;;4.916.670;796.667;76857;
25648;;4.923.720;812.694;76833;
25984;;4.918.330;793.333;76857;
26079;;4.926.720;808.500;76835;
13691;;4.920.000;796.667;76855;
464;;49.445.628;83.440.772;;
13629;;4.943.560;849.472;67122;
14234;;4.956.060;831.944;67259;
14524;;4.948.140;826.194;67134;
14624;;4.958.750;835.778;67240;
14675;;4.938.060;830.389;67459;
15436;;4.944.030;830.861;67125;
15854;;4.931.860;838.861;67373;
16778;;4.946.110;829.222;67136;
17535;;4.957.530;831.222;67259;
17871;;4.931.670;834.083;67374;
17920;;4.929.420;834.500;67376;
18281;;4.954.580;830.778;67258;
18301;;4.956.310;829.083;67259;
18405;;4.941.940;828.167;67126;
19401;;4.958.690;832.222;67259;
19871;;4.951.360;828.778;67245;
20249;;4.942.440;839.194;67117;
20729;;4.948.810;829.167;67133;
21234;;4.944.140;835.611;67112;
21470;;4.942.780;842.472;67141;
22262;;4.937.220;844.778;67166;
23207;;4.943.000;826.139;67127;
23219;;4.929.360;839.778;67354;
23693;;4.938.720;837.472;67105;
25595;;4.939.530;844.028;67165;
467;;499.033.318.181.818.000;81.085.606.060.606.000;;
13711;;4.993.000;803.333;55437;
13773;;4.990.000;798.333;55459;
13855;;5.006.670;776.667;55422;
13908;;4.983.330;796.667;55576;
14507;;4.996.670;790.000;55411;
14653;;4.993.530;832.000;55294;
14930;;50.05;07. Jul;55422;
15059;;4.992.170;807.972;55270;
15103;;5.001.670;816.667;55257;
15403;;4.982.670;829.528;55278;
15559;;4.984.720;831.667;55278;
15588;;4.983.720;834.972;55276;
15728;;4.979.440;825.694;55278;
16058;;4.979.580;828.944;55278;
16213;;4.990.420;806.528;55270;
16350;;4.993.060;815.556;55270;
16731;;4.983.640;825.694;55278;
16852;;4.996.560;802.944;55435;
16854;;4.991.580;827.278;55296;
16934;;4.990.000;793.333;55457;
17401;;4.990.000;791.667;55459;
17696;;4.979.750;834.556;67583;
17773;;4.986.080;823.694;55278;
17928;;4.990.530;826.417;55296;
18063;;5.000.000;812.611;55262;
18339;;4.977.640;825.611;67586;
18677;;4.990.000;796.667;55457;
18836;;4.998.060;807.361;55218;
18993;;4.989.500;808.500;55270;
19428;;4.993.830;821.194;55270;
19515;;4.984.580;824.667;55278;
20348;;4.989.830;829.472;55296;
20426;;4.981.670;834.361;55278;
20605;;5.003.330;775.000;55413;
21066;;4.988.030;826.500;55278;
21201;;4.995.000;790.000;55424;
21243;;4.991.530;833.889;55299;
21637;;5.003.330;781.667;55413;
21638;;4.991.330;804.194;55437;
21664;;4.991.420;821.333;55268;
21734;;4.987.530;834.667;55283;
21874;;5.003.330;778.333;55413;
21911;;5.001.670;778.333;55413;
21913;;4.990.000;802.889;55437;
21961;;4.993.720;818.889;55270;
22054;;4.993.330;796.667;55437;
22167;;4.985.810;836.778;55276;
23538;;4.986.750;801.444;55578;
23989;;4.993.280;809.417;55270;
24195;;4.986.060;825.528;55278;
24329;;4.988.310;820.111;55270;
24425;;4.986.670;798.333;55576;
24433;;4.991.220;812.528;55271;
25069;;5.001.670;785.000;55413;
25184;;4.981.000;828.861;55278;
25223;;4.983.810;821.889;55278;
25497;;4.997.440;811.667;55263;
25550;;4.995.000;783.333;55425;
25818;;4.995.000;786.667;55413;
25843;;4.981.580;827.278;55278;
25905;;4.988.330;796.667;55576;
26274;;4.977.860;828.028;67587;
26660;;4.989.000;822.472.222.222.222;55270;
26662;;4.986.670;796.667;55576;
15766;;4.976.860;826.972;67585;
26401;;4.987.220;803.944;55578;
241;;492.226.154.761.904.000;76.197.420.238.095.200;;
14625;;4.906.670;786.667;76891;
15239;;4.913.330;783.333;76891;
15302;;4.926.670;768.333;66978;
15395;;4.915.000;778.333;66994;
15445;;4.915.000;788.333;76848;
15631;;4.916.670;790.000;76848;
15748;;4.926.670;764.167;66978;
16240;;4.911.670;756.667;66957;
16264;;4.916.670;781.667;66996;
16287;;4.911.670;786.667;76891;
16511;;4.908.330;771.667;66996;
16895;;4.933.330;770.000;67715;
17977;;4.918.330;785.000;76846;
18149;;4.931.670;771.667;67716;
18222;;4.931.670;763.333;66919;
18251;;4.930.000;755.000;66919;
18290;;4.933.330;755.000;66919;
18345;;4.913.330;753.333;66957;
18367;;4.920.000;775.000;66999;
18391;;4.903.330;775.000;66996;
18437;;4.928.330;760.000;66989;
18438;;4.923.330;755.000;66989;
18441;;4.925.000;756.667;66989;
18652;;4.933.330;765.000;66851;
19704;;4.915.000;753.333;66957;
20098;;4.928.330;776.667;66978;
20122;;4.916.670;766.667;66969;
20429;;4.908.330;766.667;66996;
20488;;4.918.330;790.000;76848;
20855;;4.925.000;773.333;66978;
21188;;4.921.670;770.000;66981;
21677;;4.908.330;785.000;76891;
21820;;4.906.670;780.000;76891;
21833;;4.923.330;750.000;66989;
21996;;4.916.670;758.333;66957;
22388;;4.923.330;756.667;66989;
23174;;4.923.330;763.333;66976;
23426;;4.910.000;778.333;76891;
23435;;4.919.722;768.526;66957;
23455;;4.931.670;755.000;66919;
23631;;4.931.670;758.333;66919;
23707;;4.913.330;781.667;66996;
23775;;4.933.330;773.333;67718;
23846;;4.906.670;775.000;66996;
24020;;4.916.670;788.333;76848;
24068;;4.913.330;751.667;66957;
24411;;4.920.000;788.333;76848;
24515;;4.931.670;765.000;66851;
24916;;4.926.670;758.333;66987;
25123;;4.913.330;755.000;66957;
25415;;4.916.670;755.000;66957;
25574;;4.928.330;766.667;67714;
26002;;4.933.330;761.667;66919;
26175;;4.921.670;788.333;76848;
13606;;4.920.000;736.667;66484;
14150;;4.928.330;746.667;66484;
14180;;4.935.000;740.000;66894;
14475;;4.931.670;748.333;66917;
14818;;4.918.330;750.000;66504;
15324;;4.925.000;743.333;66497;
15495;;4.923.330;748.333;66503;
15619;;4.918.330;741.667;66484;
17428;;4.930.000;741.667;66501;
17587;;4.918.330;745.000;66484;
18665;;4.920.000;736.667;66500;
19007;;4.933.330;741.667;66894;
19371;;4.931.670;743.333;66501;
19420;;4.920.000;746.667;66484;
19490;;4.933.330;750.000;66917;
19632;;4.933.330;746.667;66894;
20710;;4.926.670;753.333;66506;
20727;;4.918.330;740.000;66500;
21954;;4.935.000;758.333;66919;
22940;;4.928.330;750.000;66507;
23086;;4.918.330;745.000;66484;
23112;;4.923.330;750.000;66509;
23301;;4.935.000;743.333;66894;
23803;;4.930.000;751.667;66484;
25627;;4.931.670;753.333;66917;
25647;;4.921.670;748.333;66484;
26123;;4.933.330;745.000;66894;
26263;;4.930.000;746.667;66484;
15018;;4.911.670;780.000;76891;
15167;;4.910.000;780.000;76891;
110;;;;;
162;;;;;
591;;487.717.388.888.888.000;91.839.635.185.185.100;;
24718;;487.823;91.770;70173,70174,70176,70178,70180,70182,70184,70186,70188,70190,70191,70192,70193,70195,70197,70199,70327,70329,70372,70374,70376,70378,70435,70437,70439,70469,70499,70563,70565,70567,70569,70597,70599,70619,70629;
32326;;4.877.590;917.980;70173,70174,70176,70178,70180,70182,70184,70188,70190;
32327;;4.879.780;919.210;70174,70191,70192,70193;
32330;;4.878.190;920.790;70184,70186,70188,70190,70327;
32329;;4.876.440;916.780;70178,70180,70184,70199;
32328;;4.877.360;916.410;70174,70176,70178,70193,70197,70199;
32332;;488.056;92.141;70191,70372,70374,70376,70378;
32370;;4.871.930;920.800;70599;
32353;;4.881.130;915.880;70192,70469,70499;
32360;;4.872.580;914.640;70565,70567,70597,70563;
32351;;4.884.930;915.600;70435,70439;
32346;;4.883.230;916.850;70376,70435,70437,70439,70469,70499;
32379;;4.869.150;919.140;70629;
32331;;4.876.070;922.180;70184;
32365;;4.873.830;912.930;70569,70597;
32345;;4.881.950;918.770;70376;
32343;;4.881.530;923.400;70374;
32371;;4.873.250;920.010;70599;
32334;;4.877.870;912.880;70195;
32364;;4.874.960;917.030;70597,70567;
32368;;4.873.530;917.950;70597;
32336;;4.875.860;925.570;70327,70329;
32378;;4.875.320;924.300;70619;
32341;;4.875.660;922.280;70327,70329;
32362;;4.871.240;915.090;70565;
32367;;4.874.460;915.520;70597;
32350;;4.883.630;920.490;70437;
32349;;4.884.240;921.920;70378,70437;
32344;;4.882.130;922.000;70376;
32342;;4.876.460;926.830;70329;
32340;;4.877.620;927.880;70327,70329;
32369;;4.870.100;921.070;70599;
32372;;4.871.530;920.140;70599;
32374;;4.872.600;919.320;70599;
32373;;4.871.180;921.130;70599;
32375;;4.874.600;921.060;70619;
32376;;4.874.630;923.760;70619;
32377;;4.873.600;921.340;70619;
32337;;4.878.020;925.090;70327,70329;
32339;;4.879.310;925.790;70327;
32338;;4.878.330;927.150;70327;
32359;;4.873.010;910.970;70563,70565,70569;
32366;;4.875.060;907.980;70569;
32361;;4.871.720;910.600;70565;
32363;;4.871.950;911.810;70565;
32335;;4.877.260;924.260;70327;
32354;;4.881.430;911.230;70499;
32356;;4.880.130;908.970;70499;
32358;;4.880.670;908.910;70499;
32357;;4.881.510;908.290;70499;
32355;;4.880.530;910.890;70499;
32352;;4.883.570;914.240;70439;
32347;;4.883.410;919.270;70435,70437;
32348;;4.884.090;919.280;70437;
368;;486.851;900.954;;
13452;;4.867.839;889.826;71134;
13540;;4.863.083;89.956;71155;
14666;;486.851;900.954;71032,71034;
14750;;4.851.670;883.333;71149;
15466;;4.865.000;881.667;75392;
16009;;4.865.913;89.405;71139;
16792;;4.865.000;890.000;71116;
16793;;4.854.875;884.363;71126;
18235;;4.859.556;886.746;71083;
18329;;4.862.463;896.881;71157;
18612;;4.864.001;901.159;71088;
20152;;4.880.000;901.667;71229;
20540;;4.873.330;896.667;71106;
21051;;4.853.330;876.667;71159;
21839;;4.861.670;888.333;71154;
23004;;4.876.670;893.333;71272;
23440;;4.880.000;895.000;71277;
23843;;4.865.000;906.667;71101;
24300;;4.870.000;901.667;71063,71065,71067,71069;
24542;;4.865.992;911.951;71144;
25567;;4.863.330;913.333;71111;
25815;;4.875.000;886.667;71263;
25828;;4.861.670;906.667;71093;
25859;;4.883.330;891.667;71287;
18958;;4.856.925;878.083;71131;
17278;;48.717;88.979;71120;
370;;486.469.704.545.454.000;93.712.129.545.454.500;;
13534;;4.873.330;938.333;73776;
13539;;4.858.330;926.667;72655;
13583;;4.858.330;921.667;72657;
14067;;4.873.330;945.000;73666;
14263;;4.856.670;926.667;72658;
14434;;4.856.670;940.000;72660;
14563;;4.860.000;950.000;73266;
15490;;4.871.670;938.333;73779;
15510;;4.868.330;931.667;73770;
15546;;4.861.670;945.000;73265;
16273;;4.855.000;943.333;73268;
16357;;4.875.000;930.000;73728,73730,73732,73733,73734;
16680;;4.860.000;936.667;72636;
17415;;4.860.000;930.000;72663;
18403;;4.870.000;946.667;73269;
18625;;4.863.330;951.667;73271;
19300;;4.865.000;945.000;73230;
19514;;4.868.330;936.667;73257;
19577;;4.856.670;933.333;72664;
20203;;4.875.000;948.333;73669;
21296;;4.861.670;926.667;72666;
21297;;4.860.000;923.333;72654;
21322;;4.858.330;956.667;73272;
21441;;4.855.000;936.667;72639;
21460;;4.868.330;928.333;73765;
21825;;4.866.670;945.000;73274;
21836;;4.863.330;935.000;72622;
21869;;4.865.000;936.667;72644;
22128;;4.865.000;951.667;73275;
22277;;4.858.330;945.000;73277;
22505;;4.871.670;941.667;73207;
22918;;4.871.670;946.667;73262;
23725;;4.860.000;921.667;72667;
25241;;4.866.670;936.667;72669;
25826;;4.861.670;953.333;73235;
25940;;4.868.330;938.333;73240;
25979;;4.870.000;941.667;73249;
26397;;4.865.000;928.333;72649;
13449;;4.876.670;938.333;73773;
16490;;4.866.670;921.667;70794;
20104;;4.870.000;915.000;70771;
20143;;4.855.000;946.667;73252;
22232;;4.871.670;926.667;73760;
13448;;4.863.330;926.667;72631;
373;;486.575.825;968.285.325;;
13382;;4.876.670;960.000;73099;
13444;;4.863.330;956.667;73101;
13467;;4.868.330;956.667;73095;
13889;;4.858.330;970.000;73342;
14005;;4.860.000;980.000;73337;
14515;;4.875.000;966.667;73102;
14677;;4.868.330;993.333;89558;
14705;;4.875.000;963.333;73104;
14736;;4.865.000;960.000;73087;
15479;;4.860.000;971.667;73326;
15749;;4.868.330;981.667;73072;
15788;;4.855.000;968.333;73345;
15871;;4.863.330;963.333;73105;
15915;;4.871.670;953.333;73061;
16083;;4.870.000;970.000;73054;
16324;;4.865.000;966.667;73107;
16817;;4.863.330;965.000;73108;
16908;;4.860.210;979.669;73312;
13;;4.858.650;976.622;73312;
12;;4.858.600;980.322;73312;
17045;;4.865.000;978.333;73333;
17151;;4.870.000;966.667;73033,73035,73037;
17636;;4.860.000;965.000;73344;
17966;;4.866.670;956.667;73110;
18106;;4.866.670;965.000;73092;
18539;;4.854.550;966.467;73345;
19760;;4.863.330;980.000;73329;
21157;;4.856.670;965.000;73347;
22245;;4.873.330;975.000;73113;
22857;;4.873.330;963.333;73098;
23481;;4.868.330;973.333;73084;
23731;;4.865.000;970.000;73114;
23759;;4.866.670;951.667;73278;
24751;;4.868.330;976.667;73079;
25201;;4.870.000;958.333;73066;
25507;;4.876.670;968.333;73116;
25673;;4.871.670;960.000;73117;
26136;;4.855.000;963.333;73349;
26569;;4.865.000;956.667;73119;
20041;;4.870.000;988.333;73111;
594;;489.425.641.025.641.000;91.495.874.358.974.300;;
13405;;4.891.670;931.667;71563;
13772;;4.890.000;911.667;71679;
14280;;4.895.000;925.000;71726;
14410;;4.898.330;913.333;74354;
14691;;4.904.060;909.278;74357;
15660;;4.883.330;906.667;71254;
15904;;4.888.330;896.667;71735;
16258;;4.893.330;930.000;71729;
16292;;4.902.250;909.722;74391;
16675;;4.900.970;905.917;74392;
16925;;4.902.830;915.556;74376;
16963;;4.880.000;906.667;70839;
17423;;4.900.250;929.250;71723;
18159;;4.886.670;903.333;71282;
18282;;4.898.330;920.000;74394;
19294;;4.904.500;914.222;74366;
19613;;4.886.670;918.333;70806;
20333;;4.900.360;910.639;74369;
20422;;4.890.000;918.333;71638,71634,71636,71640,71642;
20606;;4.893.330;925.000;71672;
20635;;4.890.000;906.667;71706;
20996;;4.888.330;913.333;71696;
21218;;4.900.080;920.778;74395;
21226;;4.896.670;926.667;71711;
21979;;4.893.330;903.333;71739;
22008;;4.902.610;932.083;71720;
22492;;4.896.670;920.000;74385;
24090;;4.888.330;906.667;71701;
24217;;4.896.670;901.667;74372;
24560;;4.896.670;928.333;71711;
24809;;4.891.670;911.667;71732;
25333;;4.893.330;896.667;71665;
25604;;4.901.420;915.111;74399;
23472;;4.895.000;906.667;74343;
18839;;4.896.670;919.167;74379;
16631;;4.893.330;920.000;71691;
14492;;4.896.670;913.333;74321;
19612;;4.881.670;911.667;70825;
22991;;4.886.670;928.333;71686;
601;;488.934;94.672.129.032.258.000;;
13485;;4.885.000;971.667;73553,73655;
13514;;4.890.000;946.667;71573;
13607;;4.891.670;956.667;71566;
13800;;4.893.330;950.000;71549;
13859;;4.895.000;943.333;71522;
15213;;4.893.330;936.667;71576;
16469;;4.880.000;928.333;70734,70736;
17455;;4.905.000;951.667;71577;
19018;;4.893.330;965.000;73667;
19265;;4.895.000;933.333;71737;
19605;;4.885.000;936.667;71404;
20170;;4.888.330;940.000;71397;
21227;;4.896.670;956.667;71540;
22168;;4.898.330;945.000;71570;
22516;;4.880.000;960.000;73655;
23380;;4.888.330;953.333;73635;
23944;;4.880.000;953.333;73614;
24001;;4.888.330;935.000;71409;
24406;;4.904.080;944.444;71579;
24765;;4.900.470;950.583;71560;
25288;;4.881.670;958.333;73660;
25531;;4.883.330;930.000;71332,71334,71336;
25860;;4.891.670;948.333;71554;
25924;;4.888.330;965.000;73642;
26249;;4.888.330;940.000;71364;
26262;;4.880.000;948.333;73650;
13770;;4.896.670;940.000;71546;
14336;;4.886.670;946.667;73663;
22992;;4.881.670;941.667;73630;
25847;;4.881.670;938.333;71384;
19209;;4.878.330;933.333;71394;
689;;491.403;Sep 22;;
18074;;4.914.030;922.000;74072,74074,74076,74078,74080,74081;
584;;491.674.913.043.478.000;92.031.167.391.304.300;;
13362;;4.907.110;929.278;74232;
13915;;4.922.920;920.694;74177;
13972;;4.924.060;910.250;74906;
14013;;4.922.720;915.972;74206;
14232;;4.903.940;931.500;71717,71543;
14834;;4.907.970;906.500;74336;
15305;;4.904.500;903.694;74389;
15924;;4.918.030;932.111;74246;
16126;;4.914.670;932.194;74248;
16245;;4.913.690;891.028;75031;
16285;;4.917.250;926.833;74235;
16531;;4.910.310;921.083;74223;
16924;;4.915.640;898.194;75050;
17653;;4.906.970;899.444;74363;
17688;;4.928.440;916.194;74831;
18813;;4.905.690;924.444;74360;
18887;;4.919.080;893.083;74930;
18904;;4.931.060;946.833;74249;
19258;;4.920.500;899.167;74912;
20017;;4.907.440;914.694;74348;
20083;;4.913.110;932.722;74251;
20105;;4.914.640;911.694;74211;
20354;;4.909.940;938.139;74245;
20706;;4.917.780;904.333;74252;
20993;;4.932.500;935.778;74219;
21295;;4.919.280;922.611;74172;
21298;;4.904.690;919.000;74382;
21382;;4.929.360;927.028;74861;
21426;;4.923.530;933.028;74196;
21793;;4.910.860;912.778;74226;
22072;;4.924.030;925.333;74229;
22107;;4.924.580;916.056;74254;
22407;;4.906.440;897.639;74397;
23266;;4.936.470;934.000;74255;
24000;;4.914.390;905.500;74193;
24251;;4.926.970;908.972;74936;
24805;;4.908.330;919.306;74388;
25239;;4.921.110;920.194;74257;
25244;;4.909.140;927.389;74199;
25844;;4.915.030;928.833;74189;
26085;;4.931.940;942.194;74259;
26471;;4.908.080;946.056;71543;
26520;;4.905.610;892.694;74374;
22013;;4.913.110;940.444;74182;
17894;;4.925.860;938.935;74239;
19916;;4.921.690;940.491;74243;
588;;492.725.125;9.605.733.125;;
14958;;4.917.940;943.833;74626;
15711;;4.938.420;970.833;74677;
16569;;4.928.830;956.278;74670;
18835;;4.930.060;965.500;74653;
19654;;4.938.640;963.389;74238;
19781;;4.928.190;968.889;74653;
19817;;4.922.780;969.000;74635;
21216;;4.934.030;980.083;74673;
21428;;4.920.580;957.917;74632;
21660;;4.929.140;962.167;74676;
22074;;4.920.170;950.389;74613;
22422;;4.917.810;950.500;74629;
23913;;4.935.040;954.367;74214;
25569;;4.918.750;964.222;74638;
25863;;4.930.000;960.000;74679;
26688;;4.925.640;951.806;74639;
604;;491.253.066.666.666.000;98.917.213.333.333.300;;
14591;;4.929.780;997.389;74572;
14868;;4.919.920;979.056;74542;
15120;;4.904.170;990.861;74424;
15121;;4.900.330;992.056;74426;
15332;;4.915.000;1.008.330;74564;
16486;;4.898.330;971.667;74427;
16801;;4.900.390;977.111;74405;
16946;;4.925.110;992.139;74582;
18814;;4.917.000;991.889;74532;
19264;;4.920.140;998.139;74592;
19918;;4.925.440;984.583;74595;
20551;;4.907.610;955.639;74535;
20908;;4.907.030;976.250;74544;
20909;;4.909.750;967.861;74545;
21983;;4.901.440;966.722;74420;
21999;;4.905.670;989.917;74423;
23329;;4.925.000;1.001.670;74585;
23580;;4.916.670;1.008.330;74589;
23961;;4.934.530;997.944;74575;
23996;;4.910.580;973.417;74523;
24766;;4.896.670;985.000;74429;
25256;;4.915.000;973.333;74547;
25364;;4.908.610;988.056;74541;
25630;;49.211;10.063;74599;
26418;;4.916.750;984.472;74549;
23298;;4.908.330;970.000;74538;
19674;;4.913.330;1.018.330;74594;
